Date,BTC,RiskFree,Returns,BTC_Vol,Regime
2023-05-24,26334.818359375,5.184999942779541,-0.03327040018789596,34.19775120898671,Calm
2023-05-25,26476.20703125,5.163000106811523,0.005354526205137628,32.614249933860876,Calm
2023-05-26,26719.291015625,5.114999771118164,0.009139332662057487,32.78525720694729,Calm
2023-05-27,26868.353515625,5.114999771118164,0.00556333034484893,29.88123918246411,Calm
2023-05-28,28085.646484375,5.114999771118164,0.04430949975360071,34.13689025395172,Calm
2023-05-29,27745.884765625,5.114999771118164,-0.012171112107334788,34.33772962187248,Calm
2023-05-30,27702.349609375,5.14300012588501,-0.0015702994220325468,34.326456158505344,Calm
2023-05-31,27219.658203125,5.248000144958496,-0.017577792723265092,31.837036846854684,Calm
2023-06-01,26819.97265625,5.203000068664551,-0.014792581991188054,31.180886334906155,Calm
2023-06-02,27249.58984375,5.215000152587891,0.01589161106579633,31.471825501238136,Calm
2023-06-03,27075.12890625,5.215000152587891,-0.006422915434419119,31.486316063088427,Calm
2023-06-04,27119.06640625,5.215000152587891,0.0016214839752998166,30.139660598681452,Calm
2023-06-05,25760.09765625,5.14300012588501,-0.051410345698891795,34.021630136442376,Calm
2023-06-06,27238.783203125,5.1579999923706055,0.05581511856233619,39.576285468305876,Calm
2023-06-07,26345.998046875,5.1529998779296875,-0.03332542412080894,40.13975809999224,Calm
2023-06-08,26508.216796875,5.099999904632568,0.006138366063704449,40.23198049370145,Calm
2023-06-09,26480.375,5.09499979019165,-0.001050860137740086,40.23217576079814,Calm
2023-06-10,25851.240234375,5.09499979019165,-0.024045314677471934,40.321925442785925,Calm
2023-06-11,25940.16796875,5.09499979019165,0.0034340762243438776,40.30017697031637,Calm
2023-06-12,25902.5,5.09499979019165,-0.0014531650030546537,40.30020306606571,Calm
2023-06-13,25918.728515625,5.099999904632568,0.0006263269559741463,40.23621778413792,Calm
2023-06-14,25124.67578125,5.079999923706055,-0.031115354032620144,41.338980879848854,Normal
2023-06-15,25576.39453125,5.054999828338623,0.017819375410116443,41.92877803040404,Normal
2023-06-16,26327.462890625,5.065000057220459,0.0289427732653721,42.98174724619187,Normal
2023-06-17,26510.67578125,5.065000057220459,0.0069349007932065195,42.48046762883915,Normal
2023-06-18,26336.212890625,5.065000057220459,-0.006602603438313832,42.52392201984737,Normal
2023-06-19,26851.029296875,5.065000057220459,0.019359247201741925,42.97595483882842,Normal
2023-06-20,28327.48828125,5.074999809265137,0.05352849528514009,46.58136045159856,Normal
2023-06-21,30027.296875,5.135000228881836,0.05827421320682117,50.565247043814544,Normal
2023-06-22,29912.28125,5.135000228881836,-0.0038377235796951737,50.49590803564735,Normal
2023-06-23,30695.46875,5.138000011444092,0.02584590576815378,49.32801270531396,Normal
2023-06-24,30548.6953125,5.138000011444092,-0.004793067902493928,49.448459381722344,Normal
2023-06-25,30480.26171875,5.138000011444092,-0.0022426607224285255,49.48121876951429,Normal
2023-06-26,30271.130859375,5.15500020980835,-0.006884835938176551,49.63433065644136,Normal
2023-06-27,30688.1640625,5.179999828338623,0.013682563415242948,47.6101841280736,Normal
2023-06-28,30086.24609375,5.170000076293945,-0.01980891791303767,47.98861250929347,Normal
2023-06-29,30445.3515625,5.175000190734863,0.011865197537731036,48.06692379642505,Normal
2023-06-30,30477.251953125,5.1529998779296875,0.0010472432791648364,47.49176645046189,Normal
2023-07-01,30590.078125,5.1529998779296875,0.0036951443630783326,47.01782133216339,Normal
2023-07-02,30620.76953125,5.1529998779296875,0.001002809469143997,46.84568518321238,Normal
2023-07-03,31156.439453125,5.144999980926514,0.017342426317960315,46.920692780592645,Normal
2023-07-04,30777.58203125,5.144999980926514,-0.012234379050443955,47.281897876330916,Normal
2023-07-05,30514.166015625,5.192999839782715,-0.008595533521292817,43.116898055466244,Normal
2023-07-06,29909.337890625,5.2129998207092285,-0.020020299639946313,40.01317984313692,Calm
2023-07-07,30342.265625,5.2129998207092285,0.01437090998029806,37.9511796232717,Calm
2023-07-08,30292.541015625,5.2129998207092285,-0.0016401345457067653,38.011206430674854,Calm
2023-07-09,30171.234375,5.2129998207092285,-0.004012544787339061,38.07911162581361,Calm
2023-07-10,30414.470703125,5.224999904632568,0.008029538805166095,36.68690195031211,Calm
2023-07-11,30620.951171875,5.243000030517578,0.006765948365584515,36.68262453226857,Calm
2023-07-12,30391.646484375,5.230000019073486,-0.007516669538967959,36.88829556952369,Calm
2023-07-13,31476.048828125,5.2230000495910645,0.03505911799946575,38.265490421836,Calm
2023-07-14,30334.068359375,5.215000152587891,-0.036955452769762046,39.03407873386328,Calm
2023-07-15,30295.806640625,5.215000152587891,-0.0012621409438578614,38.891325308633995,Calm
2023-07-16,30249.1328125,5.215000152587891,-0.0015417915284865274,38.037064036358444,Calm
2023-07-17,30145.888671875,5.232999801635742,-0.003418965294113633,38.12938492106671,Calm
2023-07-18,29856.5625,5.248000144958496,-0.009643886494910275,38.253225356197746,Calm
2023-07-19,29913.923828125,5.244999885559082,0.0019193869502834365,37.86403766325785,Calm
2023-07-20,29792.015625,5.243000030517578,-0.004083626307646249,33.36831709341825,Calm
2023-07-21,29908.744140625,5.248000144958496,0.003910458253167224,26.43011305512541,Calm
2023-07-22,29771.802734375,5.248000144958496,-0.004589155219131938,26.44466961400998,Calm
2023-07-23,30084.5390625,5.248000144958496,0.010449658783391701,25.047639536605637,Calm
2023-07-24,29176.916015625,5.25,-0.030633538164858885,27.119054577467505,Calm
2023-07-25,29227.390625,5.264999866485596,0.0017284554802405464,27.141312645996756,Calm
2023-07-26,29354.97265625,5.26800012588501,0.004355653333464597,27.138558598994727,Calm
2023-07-27,29210.689453125,5.26800012588501,-0.004927238584293436,26.64098631244553,Calm
2023-07-28,29319.24609375,5.255000114440918,0.0037094442045335473,25.874759302682865,Calm
2023-07-29,29356.91796875,5.255000114440918,0.0012840607690722545,25.47997219039605,Calm
2023-07-30,29275.30859375,5.255000114440918,-0.0027837737874393067,25.47222947810517,Calm
2023-07-31,29230.111328125,5.248000144958496,-0.0015450628224417467,25.40732244330538,Calm
2023-08-01,29675.732421875,5.260000228881836,0.01513023382608844,26.0532484975867,Calm
2023-08-02,29151.958984375,5.260000228881836,-0.01780750751690934,25.814722078943493,Calm
2023-08-03,29178.6796875,5.257999897003174,0.0009161807791750279,25.578871671524865,Calm
2023-08-04,29074.091796875,5.252999782562256,-0.0035908335462961935,25.47032894467453,Calm
2023-08-05,29042.126953125,5.252999782562256,-0.0011000318899209226,24.588937975114273,Calm
2023-08-06,29041.85546875,5.252999782562256,-9.347994530765627e-06,23.96256695329572,Calm
2023-08-07,29180.578125,5.260000228881836,0.004765273802377892,24.060470718132233,Calm
2023-08-08,29765.4921875,5.275000095367432,0.01984638697905339,25.130717517600576,Calm
2023-08-09,29561.494140625,5.28000020980835,-0.006877101417061734,25.03527635267584,Calm
2023-08-10,29429.591796875,5.26800012588501,-0.004471948989328098,24.905987842153557,Calm
2023-08-11,29397.71484375,5.264999866485596,-0.0010837469218066252,24.805507835293046,Calm
2023-08-12,29415.96484375,5.264999866485596,0.0006206039371356436,21.120492088077558,Calm
2023-08-13,29282.9140625,5.264999866485596,-0.004533340724443713,17.052150271055762,Calm
2023-08-14,29408.443359375,5.269999980926514,0.004277614074716283,17.157765808092922,Calm
2023-08-15,29170.34765625,5.28000020980835,-0.008129120118753778,17.337296574767564,Calm
2023-08-16,28701.779296875,5.284999847412109,-0.016193584838703763,18.098024302523637,Calm
2023-08-17,26664.55078125,5.2779998779296875,-0.07362412009606191,30.895667536789983,Calm
2023-08-18,26049.556640625,5.2779998779296875,-0.023334248653811243,31.559055705635018,Calm
2023-08-19,26096.205078125,5.2779998779296875,0.0017891559507894222,31.63778636162936,Calm
2023-08-20,26189.583984375,5.2779998779296875,0.003571869420107809,31.626790630073987,Calm
2023-08-21,26124.140625,5.28000020980835,-0.002501958864606914,31.633816573539903,Calm
2023-08-22,26031.65625,5.295000076293945,-0.0035464695192522202,31.182791765474388,Calm
2023-08-23,26431.640625,5.295000076293945,0.015248455549160829,30.502385919792562,Calm
2023-08-24,26162.373046875,5.302999973297119,-0.01023956576112509,30.540003940247335,Calm
2023-08-25,26047.66796875,5.315000057220459,-0.004393992436939317,30.401965247467462,Calm
2023-08-26,26008.462890625,5.315000057220459,-0.0015062619864454853,30.412028816177305,Calm
2023-08-27,26089.693359375,5.315000057220459,0.003118365040993392,30.394180424312133,Calm
2023-08-28,26106.150390625,5.322999954223633,0.0006305878251208892,30.381030775663508,Calm
2023-08-29,27727.392578125,5.320000171661377,0.060249892570851026,37.74014459524519,Calm
2023-08-30,27297.265625,5.315000057220459,-0.015634289371322937,38.04638873586117,Calm
2023-08-31,25931.47265625,5.297999858856201,-0.05132914544958933,41.15386432241179,Normal
2023-09-01,25800.724609375,5.26800012588501,-0.005054814300673318,40.87412914019282,Normal
2023-09-02,25868.798828125,5.26800012588501,0.0026349868784771645,40.904908014959545,Normal
2023-09-03,25969.56640625,5.26800012588501,0.0038877655416867615,40.99770321656422,Normal
2023-09-04,25812.416015625,5.26800012588501,-0.006069712504034206,40.993705326695355,Normal
2023-09-05,25779.982421875,5.2779998779296875,-0.0012573014244295709,40.980993285899444,Normal
2023-09-06,25753.236328125,5.300000190734863,-0.001038013801593385,40.87513490404307,Normal
2023-09-07,26240.1953125,5.2829999923706055,0.01873210550195057,40.79451913574415,Normal
2023-09-08,25905.654296875,5.293000221252441,-0.012831149860508746,40.89639928741814,Normal
2023-09-09,25895.677734375,5.293000221252441,-0.00038518556307899995,40.92033578469357,Normal
2023-09-10,25832.2265625,5.293000221252441,-0.0024532679048573473,40.909725725898085,Normal
2023-09-11,25162.654296875,5.293000221252441,-0.026261881067480307,41.571220051095324,Normal
2023-09-12,25833.34375,5.304999828338623,0.0263051279529175,43.00108755279764,Normal
2023-09-13,26228.32421875,5.304999828338623,0.015173852958685846,43.43651752857903,Normal
2023-09-14,26539.673828125,5.295000076293945,0.011800835130971608,43.74257406330449,Normal
2023-09-15,26608.693359375,5.297999858856201,0.0025972414093191217,43.527888325900186,Normal
2023-09-16,26568.28125,5.297999858856201,-0.0015199103541191222,35.1671911918665,Calm
2023-09-17,26534.1875,5.297999858856201,-0.0012840741866492755,34.16193693057693,Calm
2023-09-18,26754.28125,5.300000190734863,0.008260511389751386,34.264365609813815,Calm
2023-09-19,27211.1171875,5.309999942779541,0.016931102662432373,34.712828305210216,Calm
2023-09-20,27132.0078125,5.315000057220459,-0.0029114788993918343,34.71873057408244,Calm
2023-09-21,26567.6328125,5.304999828338623,-0.021020467716698094,35.54841569410298,Calm
2023-09-22,26579.568359375,5.304999828338623,0.0004491505408555205,35.15767760335779,Calm
2023-09-23,26579.390625,5.304999828338623,-6.686902016047694e-06,34.95636307349545,Calm
2023-09-24,26256.826171875,5.304999828338623,-0.012210127075315798,35.20032003250844,Calm
2023-09-25,26298.48046875,5.313000202178955,0.001585160786217759,35.19723961220576,Calm
2023-09-26,26217.25,5.324999809265137,-0.003093569595525136,35.202874883961414,Calm
2023-09-27,26352.716796875,5.329999923706055,0.005153782852789497,35.245772689267774,Calm
2023-09-28,27021.546875,5.308000087738037,0.02506320623495958,29.36021277022472,Calm
2023-09-29,26911.720703125,5.300000190734863,-0.004072674570297436,28.901312916072946,Calm
2023-09-30,26967.916015625,5.300000190734863,0.002085958120685116,22.33007674220469,Calm
2023-10-01,27983.75,5.300000190734863,0.036976120856382695,25.421766548844822,Calm
2023-10-02,27530.78515625,5.315000057220459,-0.01631914578851585,26.273969652142732,Calm
2023-10-03,27429.978515625,5.340000152587891,-0.0036683170659445614,26.340483902092053,Calm
2023-10-04,27799.39453125,5.335000038146973,0.013377719302482879,26.480075416844574,Calm
2023-10-05,27415.912109375,5.324999809265137,-0.013890662255842758,27.06422178686366,Calm
2023-10-06,27946.59765625,5.3480000495910645,0.019171883788155934,27.684862903488757,Calm
2023-10-07,27968.83984375,5.3480000495910645,0.0007955652201821253,27.07986139243187,Calm
2023-10-08,27935.08984375,5.3480000495910645,-0.0012074286830624696,26.570498290881872,Calm
2023-10-09,27583.677734375,5.3480000495910645,-0.012659387727925962,27.07912646009674,Calm
2023-10-10,27391.01953125,5.322999954223633,-0.0070090060125914885,27.22189472749334,Calm
2023-10-11,26873.3203125,5.335000038146973,-0.019081220842271783,26.387593460695204,Calm
2023-10-12,26756.798828125,5.335000038146973,-0.00434538164717781,24.991287731849,Calm
2023-10-13,26862.375,5.328000068664551,0.0039380057832304975,24.501402704400295,Calm
2023-10-14,26861.70703125,5.328000068664551,-2.4866641728645306e-05,24.177981542238378,Calm
2023-10-15,27159.65234375,5.328000068664551,0.011030760315870677,24.45175847093502,Calm
2023-10-16,28519.466796875,5.328000068664551,0.04885439730476576,29.6427144798362,Calm
2023-10-17,28415.748046875,5.340000152587891,-0.0036433994327744555,29.690627207752087,Calm
2023-10-18,28328.341796875,5.329999923706055,-0.0030807197496875486,29.6668068307046,Calm
2023-10-19,28719.806640625,5.309999942779541,0.013724231161473081,29.482899560482934,Calm
2023-10-20,29682.94921875,5.300000190734863,0.03298576898255148,31.360170362272637,Calm
2023-10-21,29918.412109375,5.300000190734863,0.007901299916077796,30.172645879175935,Calm
2023-10-22,29993.896484375,5.300000190734863,0.002519829955235934,30.15096310623563,Calm
2023-10-23,33086.234375,5.293000221252441,0.09812340552916099,44.508412220866425,Normal
2023-10-24,33901.52734375,5.308000087738037,0.024342751787773464,44.317575949967406,Normal
2023-10-25,34502.8203125,5.315000057220459,0.017581001125127033,44.35384379957089,Normal
2023-10-26,34156.6484375,5.300000190734863,-0.010083818433932462,44.66070176632292,Normal
2023-10-27,33909.80078125,5.304999828338623,-0.007253169256571986,44.99722791685695,Normal
2023-10-28,34089.57421875,5.304999828338623,0.0052875149613998505,44.602734655622555,Normal
2023-10-29,34538.48046875,5.304999828338623,0.013082482218137433,44.43170376951702,Normal
2023-10-30,34502.36328125,5.313000202178955,-0.001046255776520464,44.500369535814585,Normal
2023-10-31,34667.78125,5.320000171661377,0.004782938801692802,43.281462779611275,Normal
2023-11-01,35437.25390625,5.300000190734863,0.021952875620689455,42.72581203588807,Normal
